Feature,Importance
"TypeofLoan_Student Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Payday Loan, Not Specified, and Auto Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Payday Loan, Personal Loan, Not Specified, Personal Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Personal Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Student Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Student Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Student Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Mortgage Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Home Equity Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Student Loan, Auto Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Personal Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Personal Loan, Auto Loan, Payday Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, Personal Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, Mortgage Loan, Not Specified, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, Home Equity Loan, Student Loan, Payday Loan, Payday Loan, Not Specified, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, Auto Loan, Student Loan, Auto Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Not Specified",0.0
"TypeofLoan_Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Auto Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Debt Consolidation Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Personal Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Student Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, Credit-Builder Loan, and Mortgage Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Personal Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Not Specified, and Personal Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, Personal Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Payday Loan, Home Equity Loan, Not Specified, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, Payday Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Auto Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Auto Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Auto Loan, Auto Loan, Payday Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Not Specified, and Mortgage Loan",0.0
"TypeofLoan_Student Loan, Not Specified, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Not Specified, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Not Specified, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Not Specified, and Auto Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, Personal Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Not Specified",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, Mortgage Loan, Personal Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, Debt Consolidation Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Not Specified, Student Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, Student Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",0.0
"TypeofLoan_Student Loan, Not Specified, Personal Loan, Home Equity Loan, Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, and Mortgage Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, Payday Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Mortgage Loan, and Mortgage Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Mortgage Loan, and Auto Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Mortgage Loan, Auto Loan, Not Specified, Not Specified, and Debt Consolidation Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, and Personal Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Auto Loan, and Student Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, and Not Specified",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Payday Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Home Equity Loan",0.0
"TypeofLoan_Student Loan, Payday Loan, Credit-Builder Loan, and Student Loan",0.0
"TypeofLoan_Personal Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Personal Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Payday Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, and Not Specified",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Student Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, Mortgage Loan, Personal Loan, and Not Specified",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Not Specified, Personal Loan, Payday Loan, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Not Specified, Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Payday Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, Personal Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Not Specified, Credit-Builder Loan, Student Loan, Payday Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Payday Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Personal Loan, Payday Loan, Student Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, and Not Specified",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, Not Specified, Personal Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, Not Specified, Personal Loan, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Not Specified, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, Auto Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Personal Loan, Auto Loan, Auto Loan, Auto Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Mortgage Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Personal Loan, Student Loan, Credit-Builder Loan, Student Loan, Student Loan, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, and Personal Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, Not Specified, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, Not Specified, Auto Loan, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, and Student Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Not Specified",0.0
"TypeofLoan_Payday Loan, Not Specified, Student Loan, Payday Loan, Student Loan, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Personal Loan, and Not Specified",0.0
"TypeofLoan_Payday Loan, Not Specified, and Student Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, and Payday Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, and Credit-Builder Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, and Auto Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, Student Loan, and Home Equity Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, Student Loan, and Debt Consolidation Loan",0.0
"TypeofLoan_Payday Loan, Not Specified, Student Loan, and Auto Loan",0.0
